split,clase,img_id,x,y,w,h,added_margin,final_size
train,Cocos 1,r_211_100,0,4,100,96,4,128x128
train,Cocos 1,r_21_100,0,4,100,96,4,128x128
train,Cocos 1,257_100,4,0,95,100,4,128x128
train,Cocos 1,243_100,4,0,96,100,4,128x128
train,Cocos 1,92_100,4,0,88,100,4,128x128
train,Cocos 1,122_100,0,0,92,100,4,128x128
train,Cocos 1,76_100,4,0,96,100,4,128x128
train,Cocos 1,169_100,4,0,88,100,4,128x128
train,Cocos 1,r_6_100,0,4,100,96,4,128x128
train,Cocos 1,r_126_100,0,0,100,100,4,128x128
train,Cocos 1,r_66_100,0,4,100,96,4,128x128
train,Cocos 1,100_100,0,0,92,100,4,128x128
train,Cocos 1,245_100,4,0,96,100,4,128x128
train,Cocos 1,r_17_100,0,4,100,96,4,128x128
train,Cocos 1,165_100,4,0,95,100,4,128x128
train,Cocos 1,r_34_100,0,4,100,96,4,128x128
train,Cocos 1,r_231_100,0,0,100,100,4,128x128
train,Cocos 1,156_100,4,0,88,100,4,128x128
train,Cocos 1,r_252_100,0,0,100,100,4,128x128
train,Cocos 1,135_100,0,0,92,100,4,128x128
train,Cocos 1,r_184_100,0,4,100,96,4,128x128
train,Cocos 1,251_100,4,0,96,100,4,128x128
train,Cocos 1,r_85_100,0,0,100,100,4,128x128
train,Cocos 1,52_100,4,0,96,100,4,128x128
train,Cocos 1,r_4_100,0,4,100,96,4,128x128
train,Cocos 1,r_290_100,0,0,100,100,4,128x128
train,Cocos 1,r_43_100,0,4,100,96,4,128x128
train,Cocos 1,r_82_100,0,0,100,100,4,128x128
train,Cocos 1,r_232_100,0,0,100,100,4,128x128
train,Cocos 1,204_100,4,0,96,100,4,128x128
train,Cocos 1,18_100,4,0,96,100,4,128x128
train,Cocos 1,r_298_100,0,4,100,96,4,128x128
train,Cocos 1,242_100,4,0,96,100,4,128x128
train,Cocos 1,r_129_100,0,0,100,100,4,128x128
train,Cocos 1,r_207_100,0,4,100,96,4,128x128
train,Cocos 1,r_206_100,0,4,100,96,4,128x128
train,Cocos 1,r_240_100,0,0,100,100,4,128x128
train,Cocos 1,179_100,4,0,96,100,4,128x128
train,Cocos 1,74_100,4,0,96,100,4,128x128
train,Cocos 1,323_100,4,0,96,100,4,128x128
train,Cocos 1,220_100,4,0,96,100,4,128x128
train,Cocos 1,152_100,4,0,96,100,4,128x128
train,Cocos 1,r_13_100,0,4,100,96,4,128x128
train,Cocos 1,r_12_100,0,4,100,96,4,128x128
train,Cocos 1,r_306_100,0,4,100,96,4,128x128
train,Cocos 1,r_237_100,0,0,100,100,4,128x128
train,Cocos 1,40_100,4,0,96,100,4,128x128
train,Cocos 1,205_100,4,0,96,100,4,128x128
train,Cocos 1,66_100,4,0,96,100,4,128x128
train,Cocos 1,231_100,4,0,96,100,4,128x128
train,Cocos 1,102_100,0,0,92,100,4,128x128
train,Cocos 1,173_100,4,0,96,100,4,128x128
train,Cocos 1,21_100,4,0,96,100,4,128x128
train,Cocos 1,59_100,4,0,96,100,4,128x128
train,Cocos 1,90_100,4,0,96,100,4,128x128
train,Cocos 1,145_100,4,0,96,100,4,128x128
train,Cocos 1,r_114_100,0,0,100,100,4,128x128
train,Cocos 1,r_264_100,0,0,100,100,4,128x128
train,Cocos 1,115_100,0,0,92,100,4,128x128
train,Cocos 1,r_288_100,0,0,100,100,4,128x128
train,Cocos 1,r_276_100,0,0,100,100,4,128x128
train,Cocos 1,r_27_100,0,4,100,96,4,128x128
train,Cocos 1,r_256_100,0,0,100,100,4,128x128
train,Cocos 1,249_100,4,0,96,100,4,128x128
train,Cocos 1,131_100,0,0,92,100,4,128x128
train,Cocos 1,r_326_100,0,4,100,96,4,128x128
train,Cocos 1,199_100,4,0,96,100,4,128x128
train,Cocos 1,137_100,4,0,88,100,4,128x128
train,Cocos 1,r_325_100,0,4,100,96,4,128x128
train,Cocos 1,62_100,4,0,96,100,4,128x128
train,Cocos 1,188_100,4,0,96,100,4,128x128
train,Cocos 1,47_100,4,0,96,100,4,128x128
train,Cocos 1,r_299_100,0,4,100,96,4,128x128
train,Cocos 1,144_100,4,0,88,100,4,128x128
train,Cocos 1,325_100,4,0,96,100,4,128x128
train,Cocos 1,r_67_100,0,0,100,100,4,128x128
train,Cocos 1,45_100,4,0,96,100,4,128x128
train,Cocos 1,r_214_100,0,4,100,96,4,128x128
train,Cocos 1,31_100,4,0,96,100,4,128x128
train,Cocos 1,36_100,4,0,96,100,4,128x128
train,Cocos 1,r_275_100,0,0,100,100,4,128x128
train,Cocos 1,84_100,4,0,88,100,4,128x128
train,Cocos 1,r_283_100,0,0,100,100,4,128x128
train,Cocos 1,r_189_100,0,4,100,96,4,128x128
train,Cocos 1,r_68_100,0,4,100,96,4,128x128
train,Cocos 1,201_100,4,0,96,100,4,128x128
train,Cocos 1,24_100,4,0,96,100,4,128x128
train,Cocos 1,321_100,4,0,96,100,4,128x128
train,Cocos 1,237_100,4,0,88,100,4,128x128
train,Cocos 1,121_100,0,0,92,100,4,128x128
train,Cocos 1,r_42_100,0,4,100,96,4,128x128
train,Cocos 1,r_115_100,0,0,100,100,4,128x128
train,Cocos 1,r_260_100,0,0,100,100,4,128x128
train,Cocos 1,r_249_100,0,0,100,100,4,128x128
train,Cocos 1,82_100,4,0,89,100,4,128x128
train,Cocos 1,r_69_100,0,4,100,96,4,128x128
train,Cocos 1,44_100,4,0,96,100,4,128x128
train,Cocos 1,r_314_100,0,4,100,96,4,128x128
train,Cocos 1,183_100,4,0,96,100,4,128x128
train,Cocos 1,187_100,4,0,96,100,4,128x128
train,Cocos 1,241_100,4,0,96,100,4,128x128
train,Cocos 1,r_40_100,0,4,100,96,4,128x128
train,Cocos 1,r_41_100,0,4,100,96,4,128x128
train,Cocos 1,194_100,4,0,96,100,4,128x128
train,Cocos 1,r_111_100,0,0,100,100,4,128x128
train,Cocos 1,116_100,0,0,92,100,4,128x128
train,Cocos 1,r_209_100,0,4,100,96,4,128x128
train,Cocos 1,35_100,4,0,96,100,4,128x128
train,Cocos 1,103_100,0,0,92,100,4,128x128
train,Cocos 1,r_212_100,0,4,100,96,4,128x128
train,Cocos 1,104_100,0,0,92,100,4,128x128
train,Cocos 1,r_238_100,0,0,100,100,4,128x128
train,Cocos 1,r_140_100,0,0,100,100,4,128x128
train,Cocos 1,r_227_100,0,0,100,100,4,128x128
train,Cocos 1,56_100,4,0,96,100,4,128x128
train,Cocos 1,r_151_100,0,4,100,96,4,128x128
train,Cocos 1,r_121_100,0,0,100,100,4,128x128
train,Cocos 1,48_100,4,0,96,100,4,128x128
train,Cocos 1,r_107_100,0,0,100,100,4,128x128
train,Cocos 1,324_100,4,0,96,100,4,128x128
train,Cocos 1,83_100,4,0,88,100,4,128x128
train,Cocos 1,126_100,0,0,92,100,4,128x128
train,Cocos 1,r_18_100,0,4,100,96,4,128x128
train,Cocos 1,r_304_100,0,4,100,95,4,128x128
train,Cocos 1,218_100,4,0,95,100,4,128x128
train,Cocos 1,25_100,4,0,96,100,4,128x128
train,Cocos 1,69_100,4,0,96,100,4,128x128
train,Cocos 1,327_100,4,0,96,100,4,128x128
train,Cocos 1,r_266_100,0,0,100,100,4,128x128
train,Banana 1,290_100,4,0,88,100,4,128x128
train,Banana 1,r_202_100,0,28,100,48,4,128x128
train,Banana 1,r_163_100,0,28,100,48,4,128x128
train,Banana 1,r_185_100,0,28,100,48,4,128x128
train,Banana 1,141_100,0,4,100,94,4,128x128
train,Banana 1,246_100,0,12,100,80,4,128x128
train,Banana 1,208_100,0,12,100,80,4,128x128
train,Banana 1,172_100,12,0,80,100,4,128x128
train,Banana 1,r_272_100,0,20,100,56,4,128x128
train,Banana 1,157_100,12,0,80,100,4,128x128
train,Banana 1,r_131_100,0,20,100,56,4,128x128
train,Banana 1,r_165_100,0,28,100,48,4,128x128
train,Banana 1,r_158_100,0,28,100,48,4,128x128
train,Banana 1,r_258_100,0,20,100,56,4,128x128
train,Banana 1,r_132_100,0,20,100,56,4,128x128
train,Banana 1,267_100,0,4,100,96,4,128x128
train,Banana 1,176_100,4,0,96,100,4,128x128
train,Banana 1,r_301_100,0,28,100,48,4,128x128
train,Banana 1,203_100,0,7,100,85,4,128x128
train,Banana 1,50_100,0,0,100,100,4,128x128
train,Banana 1,259_100,0,4,100,88,4,128x128
train,Banana 1,r_99_100,0,21,100,55,4,128x128
train,Banana 1,286_100,0,0,100,100,4,128x128
train,Banana 1,5_100,4,0,96,100,4,128x128
train,Banana 1,212_100,0,12,100,80,4,128x128
train,Banana 1,r_255_100,0,20,100,56,4,128x128
train,Banana 1,10_100,4,0,88,100,4,128x128
train,Banana 1,229_100,0,12,100,80,4,128x128
train,Banana 1,r_204_100,0,28,100,47,4,128x128
train,Banana 1,260_100,0,4,100,88,4,128x128
train,Banana 1,147_100,0,0,100,100,4,128x128
train,Banana 1,r_285_100,0,20,100,56,4,128x128
train,Banana 1,289_100,4,0,96,100,4,128x128
train,Banana 1,r_150_100,0,28,100,46,4,128x128
train,Banana 1,r_262_100,0,20,100,56,4,128x128
train,Banana 1,r_110_100,0,20,100,64,4,128x128
train,Banana 1,268_100,0,4,100,96,4,128x128
train,Banana 1,r_322_100,0,28,100,40,4,128x128
train,Banana 1,r_312_100,0,28,100,48,4,128x128
train,Banana 1,r_183_100,0,28,100,45,4,128x128
train,Banana 1,r_145_100,0,28,100,48,4,128x128
train,Banana 1,91_100,0,12,100,72,4,128x128
train,Banana 1,r_26_100,0,28,100,40,4,128x128
train,Banana 1,r_152_100,0,28,100,48,4,128x128
train,Banana 1,r_313_100,0,28,100,40,4,128x128
train,Banana 1,r_281_100,0,20,100,63,4,128x128
train,Banana 1,r_248_100,0,23,100,51,4,128x128
train,Banana 1,269_100,0,4,100,96,4,128x128
train,Banana 1,75_100,0,12,100,80,4,128x128
train,Banana 1,r_65_100,0,28,100,40,4,128x128
train,Banana 1,r_267_100,0,20,100,56,4,128x128
train,Banana 1,171_100,12,0,80,100,4,128x128
train,Banana 1,228_100,0,12,100,80,4,128x128
train,Banana 1,198_100,0,4,100,88,4,128x128
train,Banana 1,177_100,4,0,96,100,4,128x128
train,Banana 1,r_270_100,0,20,100,64,4,128x128
train,Banana 1,r_198_100,0,28,100,48,4,128x128
train,Banana 1,9_100,4,0,88,100,4,128x128
train,Banana 1,r_11_100,0,28,100,40,4,128x128
train,Banana 1,185_100,0,0,100,100,4,128x128
train,Banana 1,r_135_100,0,20,100,56,4,128x128
train,Banana 1,134_100,0,12,100,78,4,128x128
train,Banana 1,244_100,0,12,100,80,4,128x128
train,Banana 1,r_119_100,0,20,100,64,4,128x128
train,Banana 1,r_210_100,0,28,100,48,4,128x128
train,Banana 1,291_100,4,0,88,100,4,128x128
train,Banana 1,r_143_100,0,28,100,48,4,128x128
train,Banana 1,r_167_100,0,28,100,48,4,128x128
train,Banana 1,117_100,0,20,100,64,4,128x128
train,Banana 1,93_100,0,12,100,72,4,128x128
train,Banana 1,r_136_100,0,20,100,56,4,128x128
train,Banana 1,r_125_100,0,20,100,64,4,128x128
train,Banana 1,r_7_100,0,28,100,48,4,128x128
train,Banana 1,274_100,0,0,100,100,4,128x128
train,Banana 1,r_192_100,0,28,100,48,4,128x128
train,Banana 1,r_2_100,0,28,100,47,4,128x128
train,Banana 1,r_97_100,0,20,100,56,4,128x128
train,Banana 1,51_100,0,0,100,100,4,128x128
train,Banana 1,170_100,12,0,80,100,4,128x128
train,Banana 1,r_195_100,0,28,100,48,4,128x128
train,Banana 1,r_147_100,0,28,100,48,4,128x128
train,Banana 1,r_261_100,0,20,100,56,4,128x128
train,Banana 1,r_296_100,0,20,100,56,4,128x128
train,Banana 1,211_100,0,12,100,80,4,128x128
train,Banana 1,281_100,0,0,100,100,4,128x128
train,Banana 1,r_80_100,0,28,100,48,4,128x128
train,Banana 1,r_118_100,0,20,100,64,4,128x128
train,Banana 1,r_108_100,0,20,100,61,4,128x128
train,Banana 1,247_100,0,12,100,80,4,128x128
train,Banana 1,r_284_100,0,20,100,56,4,128x128
train,Banana 1,73_100,0,12,100,80,4,128x128
train,Banana 1,r_75_100,0,28,100,46,4,128x128
train,Banana 1,r_139_100,0,20,100,56,4,128x128
train,Banana 1,r_53_100,0,28,100,40,4,128x128
train,Banana 1,266_100,0,4,100,88,4,128x128
train,Banana 1,r_76_100,0,28,100,46,4,128x128
train,Banana 1,227_100,0,13,100,79,4,128x128
train,Banana 1,61_100,0,4,100,96,4,128x128
train,Banana 1,r_137_100,0,20,100,56,4,128x128
train,Banana 1,r_201_100,0,28,100,48,4,128x128
train,Banana 1,138_100,0,6,100,86,4,128x128
train,Banana 1,r_133_100,0,20,100,56,4,128x128
train,Banana 1,r_5_100,0,28,100,48,4,128x128
train,Banana 1,38_100,4,0,88,100,4,128x128
train,Banana 1,r_251_100,0,20,100,56,4,128x128
train,Banana 1,r_220_100,0,28,100,48,4,128x128
train,Banana 1,r_98_100,0,20,100,56,4,128x128
train,Banana 1,37_100,12,0,80,100,4,128x128
train,Banana 1,72_100,0,12,100,80,4,128x128
train,Banana 1,r_148_100,0,27,100,49,4,128x128
train,Banana 1,125_100,0,14,100,70,4,128x128
train,Banana 1,58_100,0,0,100,100,4,128x128
train,Banana 1,285_100,0,0,100,100,4,128x128
train,Banana 1,238_100,0,12,100,80,4,128x128
train,Banana 1,235_100,0,12,100,73,4,128x128
train,Banana 1,r_310_100,0,28,100,48,4,128x128
train,Banana 1,129_100,0,12,100,72,4,128x128
train,Banana 1,r_88_100,0,20,100,56,4,128x128
train,Banana 1,r_311_100,0,28,100,40,4,128x128
train,Banana 1,202_100,0,4,100,88,4,128x128
train,Banana 1,r_89_100,0,20,100,56,4,128x128
train,Banana 1,68_100,0,4,100,88,4,128x128
train,Banana 1,200_100,0,4,100,88,4,128x128
train,Banana 1,r_297_100,0,28,100,48,4,128x128
train,Banana 1,r_191_100,0,28,100,42,4,128x128
train,Banana 1,r_130_100,0,20,100,56,4,128x128
train,Banana 1,r_218_100,0,28,100,45,4,128x128
train,Banana 1,225_100,0,12,100,72,4,128x128
train,Banana 1,132_100,0,12,100,80,4,128x128
train,Banana 1,142_100,0,4,100,96,4,128x128
train,Banana 1,r_174_100,0,28,100,48,4,128x128
train,Banana 1,r_10_100,0,28,100,48,4,128x128
train,Banana 1,79_100,0,12,100,72,4,128x128
train,Banana 1,r_9_100,0,28,100,40,4,128x128
train,Banana 1,67_100,0,4,100,88,4,128x128
train,Banana 1,r_193_100,0,28,100,48,4,128x128
train,Banana 1,r_200_100,0,28,100,48,4,128x128
train,Banana 1,85_100,0,12,100,72,4,128x128
train,Banana 1,70_100,0,12,100,80,4,128x128
train,Banana 1,258_100,0,4,100,88,4,128x128
train,Banana 1,146_100,0,0,100,100,4,128x128
train,Banana 1,r_155_100,0,28,100,48,4,128x128
train,Banana 1,213_100,0,12,100,80,4,128x128
train,Banana 1,r_265_100,0,20,100,56,4,128x128
train,Banana 1,256_100,0,12,100,80,4,128x128
train,Banana 1,191_100,0,1,100,99,4,128x128
train,Banana 1,r_81_100,0,28,100,45,4,128x128
train,Banana 1,r_280_100,0,20,100,64,4,128x128
train,Banana 1,r_323_100,0,28,100,40,4,128x128
train,Banana 1,r_307_100,0,28,100,48,4,128x128
train,Banana 1,r_117_100,0,12,100,72,4,128x128
train,Banana 1,219_100,0,12,100,77,4,128x128
train,Banana 1,r_178_100,0,28,100,40,4,128x128
train,Banana 1,221_100,0,12,100,80,4,128x128
train,Banana 1,215_100,0,12,100,80,4,128x128
train,Banana 1,57_100,0,0,100,100,4,128x128
train,Banana 1,r_199_100,0,28,100,48,4,128x128
train,Banana 1,223_100,0,12,100,80,4,128x128
train,Banana 1,41_100,4,0,88,100,4,128x128
train,Banana 1,r_217_100,0,28,100,47,4,128x128
train,Banana 1,r_282_100,0,20,100,61,4,128x128
train,Banana 1,r_179_100,0,28,100,48,4,128x128
train,Banana 1,r_273_100,0,20,100,64,4,128x128
train,Banana 1,r_87_100,0,28,100,48,4,128x128
train,Banana 1,140_100,0,4,100,96,4,128x128
train,Banana 1,49_100,0,0,100,100,4,128x128
train,Banana 1,r_287_100,0,20,100,56,4,128x128
train,Banana 1,178_100,4,0,96,100,4,128x128
train,Banana 1,80_100,0,12,100,72,4,128x128
train,Banana 1,226_100,0,12,100,80,4,128x128
train,Banana 1,154_100,4,0,96,100,4,128x128
train,Banana 1,r_222_100,0,28,100,48,4,128x128
train,Banana 1,94_100,0,12,100,72,4,128x128
train,Banana 1,96_100,0,20,100,64,4,128x128
train,Banana 1,r_116_100,0,12,100,72,4,128x128
train,Banana 1,r_102_100,0,20,100,64,4,128x128
train,Banana 1,r_20_100,0,28,100,40,4,128x128
train,Banana 1,278_100,0,0,100,100,4,128x128
train,Banana 1,181_100,0,0,100,100,4,128x128
train,Banana 1,r_146_100,0,28,100,48,4,128x128
train,Banana 1,175_100,5,0,87,100,4,128x128
train,Banana 1,193_100,0,4,100,96,4,128x128
train,Banana 1,55_100,0,0,100,100,4,128x128
train,Banana 1,r_78_100,0,28,100,48,4,128x128
train,Banana 1,r_277_100,0,20,100,64,4,128x128
train,Banana 1,151_100,0,0,100,100,4,128x128
train,Banana 1,r_164_100,0,28,100,48,4,128x128
train,Banana 1,r_101_100,0,20,100,56,4,128x128
train,Banana 1,r_247_100,0,28,100,48,4,128x128
train,Banana 1,r_197_100,0,28,100,48,4,128x128
train,Banana 1,r_257_100,0,20,100,56,4,128x128
train,Banana 1,r_154_100,0,28,100,48,4,128x128
train,Banana 1,184_100,0,0,100,100,4,128x128
train,Banana 1,53_100,0,0,100,100,4,128x128
train,Banana 1,r_268_100,0,20,100,56,4,128x128
train,Banana 1,r_211_100,0,28,100,48,4,128x128
train,Banana 1,r_21_100,0,28,100,40,4,128x128
train,Banana 1,r_203_100,0,28,100,47,4,128x128
train,Banana 1,326_100,4,0,88,100,4,128x128
train,Banana 1,257_100,0,12,100,80,4,128x128
train,Banana 1,243_100,0,12,100,80,4,128x128
train,Banana 1,261_100,0,6,100,86,4,128x128
train,Banana 1,190_100,0,0,100,100,4,128x128
train,Banana 1,r_103_100,0,20,100,64,4,128x128
train,Banana 1,r_106_100,0,20,100,64,4,128x128
train,Banana 1,r_292_100,0,20,100,56,4,128x128
train,Banana 1,76_100,0,12,100,80,4,128x128
train,Banana 1,2_100,0,0,100,100,4,128x128
train,Banana 1,r_190_100,0,28,100,48,4,128x128
train,Banana 1,r_6_100,0,28,100,48,4,128x128
train,Banana 1,r_126_100,0,20,100,64,4,128x128
train,Banana 1,4_100,0,0,100,100,4,128x128
train,Banana 1,r_259_100,0,20,100,56,4,128x128
train,Banana 1,r_3_100,0,28,100,48,4,128x128
train,Banana 1,r_274_100,0,20,100,64,4,128x128
train,Banana 1,r_187_100,0,28,100,48,4,128x128
train,Banana 1,248_100,0,12,100,80,4,128x128
train,Banana 1,r_293_100,0,23,100,53,4,128x128
train,Banana 1,r_62_100,0,28,100,40,4,128x128
train,Banana 1,r_252_100,0,20,100,56,4,128x128
train,Banana 1,r_120_100,0,20,100,64,4,128x128
train,Banana 1,r_271_100,0,20,100,61,4,128x128
train,Banana 1,135_100,0,12,100,80,4,128x128
train,Banana 1,292_100,4,0,88,100,4,128x128
train,Banana 1,251_100,0,12,100,80,4,128x128
train,Banana 1,112_100,0,20,100,64,4,128x128
train,Banana 1,r_85_100,0,28,100,48,4,128x128
train,Banana 1,r_93_100,0,20,100,56,4,128x128
train,Banana 1,r_4_100,0,28,100,48,4,128x128
train,Banana 1,204_100,0,4,100,88,4,128x128
train,Banana 1,r_298_100,0,20,100,56,4,128x128
train,Banana 1,242_100,0,12,100,80,4,128x128
train,Banana 1,r_278_100,0,12,100,72,4,128x128
train,Banana 1,r_206_100,0,28,100,47,4,128x128
train,Banana 1,179_100,4,0,96,100,4,128x128
train,Banana 1,r_157_100,0,28,100,48,4,128x128
train,Banana 1,74_100,0,12,100,80,4,128x128
train,Banana 1,323_100,12,0,80,100,4,128x128
train,Banana 1,232_100,0,12,100,73,4,128x128
train,Banana 1,220_100,0,12,100,77,4,128x128
train,Banana 1,r_224_100,0,28,100,48,4,128x128
train,Banana 1,r_123_100,0,20,100,64,4,128x128
train,Banana 1,152_100,0,0,100,100,4,128x128
train,Banana 1,r_13_100,0,28,100,40,4,128x128
train,Banana 1,r_303_100,0,28,100,48,4,128x128
train,Banana 1,40_100,4,0,88,100,4,128x128
train,Banana 1,r_171_100,0,28,100,48,4,128x128
train,Banana 1,136_100,0,12,100,80,4,128x128
train,Banana 1,254_100,0,12,100,80,4,128x128
train,Banana 1,r_55_100,0,28,100,40,4,128x128
train,Banana 1,66_100,0,4,100,88,4,128x128
train,Banana 1,231_100,0,12,100,73,4,128x128
train,Banana 1,r_182_100,0,28,100,48,4,128x128
train,Banana 1,173_100,4,0,88,100,4,128x128
train,Banana 1,234_100,0,12,100,73,4,128x128
train,Banana 1,282_100,0,0,100,100,4,128x128
train,Banana 1,r_186_100,0,28,100,48,4,128x128
train,Banana 1,145_100,0,0,100,100,4,128x128
train,Banana 1,r_114_100,0,15,100,69,4,128x128
train,Banana 1,r_95_100,0,20,100,56,4,128x128
train,Banana 1,r_96_100,0,20,100,56,4,128x128
train,Banana 1,r_264_100,0,22,100,54,4,128x128
train,Banana 1,r_288_100,0,20,100,56,4,128x128
train,Banana 1,197_100,0,4,100,88,4,128x128
train,Banana 1,r_276_100,0,20,100,64,4,128x128
train,Banana 1,r_27_100,0,28,100,40,4,128x128
train,Banana 1,r_256_100,0,20,100,56,4,128x128
train,Banana 1,288_100,4,0,96,100,4,128x128
train,Banana 1,131_100,0,12,100,80,4,128x128
train,Banana 1,r_94_100,0,23,100,53,4,128x128
train,Banana 1,199_100,0,4,100,88,4,128x128
train,Banana 1,r_286_100,0,20,100,56,4,128x128
train,Banana 1,r_176_100,0,28,100,48,4,128x128
train,Banana 1,137_100,0,12,100,80,4,128x128
train,Banana 1,r_112_100,0,12,100,72,4,128x128
train,Banana 1,284_100,0,0,100,100,4,128x128
train,Banana 1,62_100,0,4,100,96,4,128x128
train,Banana 1,r_309_100,0,28,100,48,4,128x128
train,Banana 1,r_225_100,0,28,100,48,4,128x128
train,Banana 1,47_100,0,0,100,100,4,128x128
train,Banana 1,r_86_100,0,28,100,48,4,128x128
train,Banana 1,r_299_100,0,28,100,48,4,128x128
train,Banana 1,r_122_100,0,20,100,64,4,128x128
train,Banana 1,216_100,0,12,100,80,4,128x128
train,Banana 1,325_100,5,0,87,100,4,128x128
train,Banana 1,r_134_100,0,20,100,56,4,128x128
train,Banana 1,r_156_100,0,28,100,48,4,128x128
train,Banana 1,r_8_100,0,28,100,48,4,128x128
train,Banana 1,46_100,0,0,100,100,4,128x128
train,Banana 1,r_214_100,0,28,100,48,4,128x128
train,Banana 1,84_100,0,12,100,72,4,128x128
train,Banana 1,r_153_100,0,28,100,48,4,128x128
train,Banana 1,r_173_100,0,28,100,48,4,128x128
train,Banana 1,r_124_100,0,20,100,64,4,128x128
train,Banana 1,293_100,4,0,88,100,4,128x128
train,Banana 1,r_219_100,0,28,100,48,4,128x128
train,Banana 1,201_100,0,4,100,88,4,128x128
train,Banana 1,77_100,0,12,100,80,4,128x128
train,Banana 1,237_100,0,12,100,80,4,128x128
train,Banana 1,121_100,0,20,100,64,4,128x128
train,Banana 1,60_100,0,4,100,96,4,128x128
train,Banana 1,283_100,0,0,100,100,4,128x128
train,Banana 1,0_100,0,0,100,100,4,128x128
train,Banana 1,263_100,0,6,100,86,4,128x128
train,Banana 1,r_249_100,0,23,100,51,4,128x128
train,Banana 1,r_64_100,0,30,100,38,4,128x128
train,Banana 1,82_100,0,12,100,72,4,128x128
train,Banana 1,44_100,0,0,99,100,4,128x128
train,Banana 1,r_314_100,0,28,100,40,4,128x128
train,Banana 1,187_100,0,0,100,100,4,128x128
train,Banana 1,r_127_100,0,20,100,64,4,128x128
train,Banana 1,1_100,0,0,100,100,4,128x128
train,Banana 1,241_100,0,12,100,80,4,128x128
train,Banana 1,6_100,4,0,92,100,4,128x128
train,Banana 1,r_172_100,0,28,100,45,4,128x128
train,Banana 1,194_100,0,4,100,96,4,128x128
train,Banana 1,r_111_100,0,20,100,64,4,128x128
train,Banana 1,273_100,0,4,100,96,4,128x128
train,Banana 1,r_209_100,0,28,100,48,4,128x128
train,Banana 1,35_100,12,0,80,100,4,128x128
train,Banana 1,262_100,0,6,100,86,4,128x128
train,Banana 1,88_100,0,12,100,72,4,128x128
train,Banana 1,r_212_100,0,28,100,48,4,128x128
train,Banana 1,r_166_100,0,28,100,48,4,128x128
train,Banana 1,104_100,0,20,100,64,4,128x128
train,Banana 1,r_263_100,0,20,100,56,4,128x128
train,Banana 1,56_100,0,0,100,100,4,128x128
train,Banana 1,r_151_100,0,28,100,48,4,128x128
train,Banana 1,48_100,0,0,100,100,4,128x128
train,Banana 1,324_100,4,0,88,100,4,128x128
train,Banana 1,126_100,0,16,100,68,4,128x128
train,Banana 1,r_304_100,0,28,100,48,4,128x128
train,Banana 1,218_100,0,12,100,80,4,128x128
train,Banana 1,69_100,0,12,100,80,4,128x128
train,Banana 1,95_100,0,12,100,72,4,128x128
train,Banana 1,327_100,4,0,89,100,4,128x128
train,Banana 1,133_100,0,12,100,78,4,128x128
train,Banana 1,r_221_100,0,28,100,48,4,128x128
train,Banana 1,r_266_100,0,20,100,56,4,128x128
train,Banana 1,279_100,0,0,100,100,4,128x128
train,Banana 1,r_177_100,0,28,100,48,4,128x128
train,Banana 1,r_91_100,0,20,100,56,4,128x128
train,Banana 1,r_144_100,0,20,100,56,4,128x128
train,Granadilla 1,r_202_100,0,0,100,100,4,128x128
train,Granadilla 1,r_246_100,0,0,100,100,4,128x128
train,Granadilla 1,159_100,12,0,80,100,4,128x128
train,Granadilla 1,180_100,4,0,88,100,4,128x128
train,Granadilla 1,r_185_100,4,0,96,100,4,128x128
train,Granadilla 1,246_100,4,0,88,100,4,128x128
train,Granadilla 1,208_100,4,0,88,100,4,128x128
train,Granadilla 1,172_100,4,0,88,100,4,128x128
train,Granadilla 1,157_100,4,0,88,100,4,128x128
train,Granadilla 1,3_100,4,4,88,96,4,128x128
train,Granadilla 1,r_258_100,0,4,100,96,4,128x128
train,Granadilla 1,267_100,4,4,88,96,4,128x128
train,Granadilla 1,r_59_100,0,4,100,96,4,128x128
train,Granadilla 1,r_35_100,0,12,100,80,4,128x128
train,Granadilla 1,r_168_100,12,4,88,88,4,128x128
train,Granadilla 1,r_71_100,0,0,100,100,4,128x128
train,Granadilla 1,303_100,12,0,80,100,4,128x128
train,Granadilla 1,203_100,4,0,88,100,4,128x128
train,Granadilla 1,r_33_100,0,4,100,88,4,128x128
train,Granadilla 1,174_100,4,0,88,100,4,128x128
train,Granadilla 1,259_100,4,4,88,96,4,128x128
train,Granadilla 1,r_99_100,0,4,100,93,4,128x128
train,Granadilla 1,212_100,4,0,88,100,4,128x128
train,Granadilla 1,r_255_100,0,4,100,96,4,128x128
train,Granadilla 1,317_100,12,4,80,96,4,128x128
train,Granadilla 1,229_100,4,0,88,100,4,128x128
train,Granadilla 1,r_37_100,0,12,100,80,4,128x128
train,Granadilla 1,118_100,12,4,80,96,4,128x128
train,Granadilla 1,239_100,4,0,88,100,4,128x128
train,Granadilla 1,148_100,12,0,80,100,4,128x128
train,Granadilla 1,214_100,4,0,88,100,4,128x128
train,Granadilla 1,r_180_100,4,4,96,96,4,128x128
train,Granadilla 1,260_100,4,4,88,96,4,128x128
train,Granadilla 1,147_100,12,0,80,100,4,128x128
train,Granadilla 1,289_100,4,0,88,100,4,128x128
train,Granadilla 1,r_262_100,0,4,100,88,4,128x128
train,Granadilla 1,230_100,4,0,88,100,4,128x128
train,Granadilla 1,268_100,4,4,88,96,4,128x128
